year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,11,903,912,-9,1020,1025,-5,B6,208,N358JB,JFK,PWM,52,273,9,12,2013-09-11T13:00:00Z
2013,9,11,903,900,3,1123,1133,-10,DL,1747,N327NW,LGA,ATL,106,762,9,0,2013-09-11T13:00:00Z
2013,9,11,904,850,14,1143,1144,-1,UA,1626,N28457,EWR,SAN,306,2425,8,50,2013-09-11T12:00:00Z
2013,9,11,905,910,-5,1100,1104,-4,DL,1152,N360NB,EWR,DTW,80,488,9,10,2013-09-11T13:00:00Z
2013,9,11,906,910,-4,1141,1220,-39,AA,1,N320AA,JFK,LAX,309,2475,9,10,2013-09-11T13:00:00Z
2013,9,11,906,915,-9,1204,1215,-11,VX,161,N854VA,EWR,LAX,316,2454,9,15,2013-09-11T13:00:00Z
2013,9,11,908,912,-4,1123,1115,8,EV,4380,N11106,EWR,MSP,155,1008,9,12,2013-09-11T13:00:00Z
2013,9,11,908,915,-7,1216,1230,-14,AA,1499,N5FFAA,JFK,MIA,158,1089,9,15,2013-09-11T13:00:00Z
2013,9,11,909,909,0,1151,1155,-4,UA,1711,N73256,EWR,IAH,184,1400,9,9,2013-09-11T13:00:00Z
2013,9,11,910,915,-5,1117,1149,-32,EV,5211,N718EV,LGA,SAV,97,722,9,15,2013-09-11T13:00:00Z
2013,9,11,912,915,-3,1009,1044,-35,EV,5480,N750EV,LGA,SYR,35,198,9,15,2013-09-11T13:00:00Z
2013,9,11,913,925,-12,1016,1033,-17,B6,1634,N187JB,JFK,BTV,47,266,9,25,2013-09-11T13:00:00Z
2013,9,11,918,920,-2,1156,1220,-24,VX,407,N622VA,JFK,LAX,314,2475,9,20,2013-09-11T13:00:00Z
2013,9,11,918,923,-5,1214,1229,-15,UA,1581,N37468,EWR,SEA,319,2402,9,23,2013-09-11T13:00:00Z
2013,9,11,919,925,-6,1123,1201,-38,9E,4065,N825AY,LGA,SDF,104,659,9,25,2013-09-11T13:00:00Z
2013,9,11,920,929,-9,1234,1234,0,UA,456,N468UA,EWR,FLL,163,1065,9,29,2013-09-11T13:00:00Z
2013,9,11,922,830,52,1200,1130,30,UA,443,N589UA,JFK,LAX,304,2475,8,30,2013-09-11T12:00:00Z
2013,9,11,923,929,-6,1155,1234,-39,AA,1223,N583AA,EWR,DFW,171,1372,9,29,2013-09-11T13:00:00Z
2013,9,11,923,929,-6,1112,1129,-17,MQ,3565,N505MQ,LGA,CLT,75,544,9,29,2013-09-11T13:00:00Z
2013,9,11,923,929,-6,1235,1222,13,UA,497,N566UA,EWR,PBI,156,1023,9,29,2013-09-11T13:00:00Z
2013,9,11,924,930,-6,1023,1038,-15,B6,116,N355JB,JFK,SYR,47,209,9,30,2013-09-11T13:00:00Z
2013,9,11,925,940,-15,1158,1232,-34,B6,199,N661JB,LGA,MCO,130,950,9,40,2013-09-11T13:00:00Z
2013,9,11,925,931,-6,1227,1235,-8,B6,271,N615JB,LGA,FLL,166,1076,9,31,2013-09-11T13:00:00Z
2013,9,11,926,929,-3,1208,1219,-11,UA,1417,N73299,EWR,TPA,127,997,9,29,2013-09-11T13:00:00Z
2013,9,11,930,935,-5,1212,1240,-28,WN,4381,N480WN,EWR,AUS,191,1504,9,35,2013-09-11T13:00:00Z
2013,9,11,932,936,-4,1149,1150,-1,EV,4495,N13949,EWR,SAV,104,708,9,36,2013-09-11T13:00:00Z
2013,9,11,936,939,-3,1154,1208,-14,EV,4143,N18557,EWR,ATL,102,746,9,39,2013-09-11T13:00:00Z
2013,9,11,936,940,-4,1037,1120,-43,AA,317,N483AA,LGA,ORD,107,733,9,40,2013-09-11T13:00:00Z
2013,9,11,937,940,-3,1035,1110,-35,WN,102,N723SW,LGA,MDW,102,725,9,40,2013-09-11T13:00:00Z
2013,9,11,938,950,-12,1124,1211,-47,9E,4060,N8797A,LGA,DAY,82,549,9,50,2013-09-11T13:00:00Z
2013,9,11,946,950,-4,1200,1220,-20,VX,251,N838VA,JFK,LAS,291,2248,9,50,2013-09-11T13:00:00Z
2013,9,11,946,950,-4,1049,1120,-31,WN,172,N469WN,LGA,MKE,108,738,9,50,2013-09-11T13:00:00Z
2013,9,11,947,955,-8,1055,1110,-15,B6,586,N294JB,JFK,ROC,50,264,9,55,2013-09-11T13:00:00Z
2013,9,11,948,1000,-12,1044,1131,-47,EV,5736,N830AS,LGA,IAD,41,229,10,0,2013-09-11T14:00:00Z
2013,9,11,949,949,0,1152,1200,-8,EV,4714,N12135,EWR,CLT,73,529,9,49,2013-09-11T13:00:00Z
2013,9,11,949,900,49,1244,1208,36,B6,5,N556JB,EWR,FLL,147,1065,9,0,2013-09-11T13:00:00Z
2013,9,11,950,959,-9,1120,1144,-24,AA,1030,N4YBAA,LGA,STL,118,888,9,59,2013-09-11T13:00:00Z
2013,9,11,951,1000,-9,1104,1133,-29,FL,353,N927AT,LGA,CAK,59,397,10,0,2013-09-11T14:00:00Z
2013,9,11,951,1000,-9,1055,1128,-33,UA,301,N480UA,EWR,ORD,102,719,10,0,2013-09-11T14:00:00Z
2013,9,11,951,955,-4,1236,1310,-34,UA,642,N588UA,JFK,SFO,325,2586,9,55,2013-09-11T13:00:00Z
2013,9,11,952,1000,-8,1046,1115,-29,US,2142,N949UW,LGA,BOS,38,184,10,0,2013-09-11T14:00:00Z
2013,9,11,953,959,-6,1054,1133,-39,UA,673,N488UA,LGA,ORD,108,733,9,59,2013-09-11T13:00:00Z
2013,9,11,955,1000,-5,1419,1445,-26,HA,51,N380HA,JFK,HNL,604,4983,10,0,2013-09-11T14:00:00Z
2013,9,11,955,1000,-5,1105,1120,-15,US,2175,N751UW,LGA,DCA,45,214,10,0,2013-09-11T14:00:00Z
2013,9,11,956,959,-3,1134,1207,-33,US,2054,N745VJ,LGA,CLT,76,544,9,59,2013-09-11T13:00:00Z
2013,9,11,958,1000,-2,1200,1237,-37,DL,1847,N964DL,LGA,ATL,103,762,10,0,2013-09-11T14:00:00Z
2013,9,11,958,1000,-2,1226,1304,-38,UA,1228,N37427,EWR,LAX,308,2454,10,0,2013-09-11T14:00:00Z
2013,9,11,1000,1005,-5,1204,1236,-32,B6,411,N524JB,JFK,LAS,284,2248,10,5,2013-09-11T14:00:00Z
2013,9,11,1000,1005,-5,1148,1214,-26,DL,2319,N939DL,LGA,MSP,148,1020,10,5,2013-09-11T14:00:00Z
2013,9,11,1002,1010,-8,1102,1126,-24,EV,5711,N877AS,JFK,IAD,40,228,10,10,2013-09-11T14:00:00Z
2013,9,11,1005,1015,-10,1102,1139,-37,EV,4198,N11119,EWR,BNA,102,748,10,15,2013-09-11T14:00:00Z
2013,9,11,1008,930,38,1130,1139,-9,EV,5483,N710EV,LGA,MEM,125,963,9,30,2013-09-11T13:00:00Z
2013,9,11,1009,1010,-1,1211,1240,-29,MQ,3644,N519MQ,LGA,ATL,103,762,10,10,2013-09-11T14:00:00Z
2013,9,11,1009,1010,-1,1103,1135,-32,MQ,3670,N532MQ,LGA,BNA,100,764,10,10,2013-09-11T14:00:00Z
2013,9,11,1011,1015,-4,1128,1202,-34,EV,5208,N754EV,LGA,RIC,51,292,10,15,2013-09-11T14:00:00Z
2013,9,11,1011,1015,-4,1118,1129,-11,EV,6181,N12136,EWR,IAD,45,212,10,15,2013-09-11T14:00:00Z
2013,9,11,1012,1020,-8,1304,1309,-5,B6,53,N627JB,JFK,PBI,153,1028,10,20,2013-09-11T14:00:00Z
2013,9,11,1012,1020,-8,1159,1211,-12,US,1745,N559UW,EWR,CLT,75,529,10,20,2013-09-11T14:00:00Z
2013,9,11,1012,1015,-3,1147,1212,-25,US,2067,N104UW,JFK,CLT,75,541,10,15,2013-09-11T14:00:00Z
2013,9,11,1016,1030,-14,1239,1331,-52,UA,1257,N17244,LGA,IAH,182,1416,10,30,2013-09-11T14:00:00Z
2013,9,11,1016,1019,-3,1255,1341,-46,UA,1287,N76254,EWR,SFO,325,2565,10,19,2013-09-11T14:00:00Z
2013,9,11,1017,1020,-3,1246,1310,-24,B6,925,N633JB,JFK,TPA,132,1005,10,20,2013-09-11T14:00:00Z
2013,9,11,1018,1029,-11,1236,1244,-8,DL,1529,N3730B,JFK,LAS,294,2248,10,29,2013-09-11T14:00:00Z
2013,9,11,1018,1025,-7,1124,1140,-16,MQ,3611,N516MQ,EWR,ORD,106,719,10,25,2013-09-11T14:00:00Z
2013,9,11,1021,1030,-9,1322,1340,-18,VX,187,N625VA,EWR,SFO,328,2565,10,30,2013-09-11T14:00:00Z
2013,9,11,1022,1030,-8,1320,1350,-30,VX,23,N628VA,JFK,SFO,328,2586,10,30,2013-09-11T14:00:00Z
2013,9,11,1022,1029,-7,1206,1239,-33,US,604,N664AW,EWR,PHX,265,2133,10,29,2013-09-11T14:00:00Z
2013,9,11,1023,1029,-6,1134,1214,-40,AA,325,N520AA,LGA,ORD,111,733,10,29,2013-09-11T14:00:00Z
2013,9,11,1024,1030,-6,1257,1325,-28,AA,19,N323AA,JFK,LAX,306,2475,10,30,2013-09-11T14:00:00Z
2013,9,11,1024,1025,-1,1240,1325,-45,AA,1131,N3GVAA,LGA,DFW,178,1389,10,25,2013-09-11T14:00:00Z
2013,9,11,1025,1030,-5,1308,1335,-27,AA,179,N339AA,JFK,SFO,319,2586,10,30,2013-09-11T14:00:00Z
2013,9,11,1025,935,50,1308,1230,38,B6,223,N827JB,JFK,LAX,310,2475,9,35,2013-09-11T13:00:00Z
2013,9,11,1025,1026,-1,1121,1130,-9,B6,518,N236JB,JFK,BOS,40,187,10,26,2013-09-11T14:00:00Z
2013,9,11,1025,1029,-4,1215,1249,-34,US,625,N549UW,JFK,PHX,268,2153,10,29,2013-09-11T14:00:00Z
2013,9,11,1029,1038,-9,1220,1247,-27,EV,4237,N17169,EWR,OMA,153,1134,10,38,2013-09-11T14:00:00Z
2013,9,11,1029,1030,-1,1259,1314,-15,B6,483,N552JB,JFK,MCO,130,944,10,30,2013-09-11T14:00:00Z
2013,9,11,1039,1045,-6,1149,1202,-13,B6,2602,N192JB,JFK,BUF,54,301,10,45,2013-09-11T14:00:00Z
2013,9,11,1039,1040,-1,1240,1309,-29,UA,866,N852UA,EWR,LAS,284,2227,10,40,2013-09-11T14:00:00Z
2013,9,11,1040,1050,-10,1140,1223,-43,EV,4952,N752EV,LGA,ROC,42,254,10,50,2013-09-11T14:00:00Z
2013,9,11,1042,1050,-8,1208,1250,-42,MQ,3689,N0EGMQ,LGA,DTW,71,502,10,50,2013-09-11T14:00:00Z
2013,9,11,1048,1105,-17,1315,1353,-38,DL,695,N991DL,JFK,MCO,124,944,11,5,2013-09-11T15:00:00Z
2013,9,11,1049,1100,-11,1204,1243,-39,EV,4628,N16981,EWR,STL,119,872,11,0,2013-09-11T15:00:00Z
2013,9,11,1049,1045,4,1348,1352,-4,B6,971,N521JB,LGA,FLL,153,1076,10,45,2013-09-11T14:00:00Z
2013,9,11,1050,1055,-5,1332,1353,-21,B6,1,N608JB,JFK,FLL,145,1069,10,55,2013-09-11T14:00:00Z
2013,9,11,1051,1059,-8,1223,1254,-31,MQ,3281,N851MQ,LGA,CMH,70,479,10,59,2013-09-11T14:00:00Z
2013,9,11,1052,1100,-8,1203,1245,-42,EV,5309,N717EV,LGA,BGR,54,378,11,0,2013-09-11T15:00:00Z
2013,9,11,1052,1058,-6,1306,1338,-32,UA,1034,N57870,EWR,IAH,168,1400,10,58,2013-09-11T14:00:00Z
2013,9,11,1052,1100,-8,1151,1218,-27,US,2177,N748UW,LGA,DCA,41,214,11,0,2013-09-11T15:00:00Z
2013,9,11,1054,1100,-6,1307,1339,-32,DL,1647,N667DN,LGA,ATL,103,762,11,0,2013-09-11T15:00:00Z
2013,9,11,1055,1100,-5,1210,1223,-13,UA,654,N846UA,EWR,ORD,110,719,11,0,2013-09-11T15:00:00Z
2013,9,11,1055,1100,-5,1151,1215,-24,US,2144,N957UW,LGA,BOS,40,184,11,0,2013-09-11T15:00:00Z
2013,9,11,1058,1100,-2,1248,1245,3,9E,3475,N601LR,EWR,DTW,79,488,11,0,2013-09-11T15:00:00Z
2013,9,11,1100,1110,-10,1240,1311,-31,EV,5373,N758EV,LGA,GSO,72,461,11,10,2013-09-11T15:00:00Z
2013,9,11,1100,1100,0,1207,1235,-28,WN,51,N271LV,LGA,MDW,104,725,11,0,2013-09-11T15:00:00Z
2013,9,11,1101,1100,1,1242,1308,-26,DL,2449,N331NB,LGA,DTW,78,502,11,0,2013-09-11T15:00:00Z
2013,9,11,1102,1105,-3,1408,1418,-10,DL,954,N363NB,LGA,FLL,155,1076,11,5,2013-09-11T15:00:00Z
2013,9,11,1103,1115,-12,1346,1428,-42,9E,3493,N934XJ,LGA,SRQ,141,1047,11,15,2013-09-11T15:00:00Z
2013,9,11,1105,1115,-10,1345,1420,-35,DL,1875,N332NB,LGA,TPA,138,1010,11,15,2013-09-11T15:00:00Z
2013,9,11,1107,1110,-3,1403,1430,-27,AA,1599,N3KMAA,LGA,MIA,152,1096,11,10,2013-09-11T15:00:00Z
2013,9,11,1107,1030,37,1307,1247,20,DL,2343,N777NC,EWR,ATL,102,746,10,30,2013-09-11T14:00:00Z
2013,9,11,1108,1114,-6,1313,1345,-32,EV,4679,N22971,EWR,JAX,111,820,11,14,2013-09-11T15:00:00Z
2013,9,11,1108,1115,-7,1230,1255,-25,MQ,3466,N509MQ,LGA,RDU,67,431,11,15,2013-09-11T15:00:00Z
2013,9,11,1109,1115,-6,1350,1408,-18,DL,1275,N3734B,JFK,SLC,259,1990,11,15,2013-09-11T15:00:00Z
2013,9,11,1116,1120,-4,1218,1230,-12,B6,1307,N317JB,JFK,IAD,43,228,11,20,2013-09-11T15:00:00Z
2013,9,11,1117,1129,-12,1344,1405,-21,B6,127,N821JB,EWR,MCO,123,937,11,29,2013-09-11T15:00:00Z
2013,9,11,1117,1125,-8,1347,1425,-38,UA,703,N560UA,JFK,LAX,311,2475,11,25,2013-09-11T15:00:00Z
2013,9,11,1121,1125,-4,1239,1310,-31,AA,327,N3HDAA,LGA,ORD,108,733,11,25,2013-09-11T15:00:00Z
2013,9,11,1122,1118,4,1324,1342,-18,UA,1195,N34282,LGA,DEN,225,1620,11,18,2013-09-11T15:00:00Z
2013,9,11,1123,1129,-6,1343,1429,-46,AA,1139,N3KLAA,LGA,DFW,178,1389,11,29,2013-09-11T15:00:00Z
2013,9,11,1123,1128,-5,1231,1230,1,B6,2380,N184JB,EWR,BOS,49,200,11,28,2013-09-11T15:00:00Z
2013,9,11,1125,1130,-5,1250,1305,-15,EV,4662,N18120,EWR,RDU,62,416,11,30,2013-09-11T15:00:00Z
2013,9,11,1126,1130,-4,1248,1325,-37,EV,4943,N760EV,LGA,RDU,63,431,11,30,2013-09-11T15:00:00Z
2013,9,11,1126,1130,-4,1325,1327,-2,EV,5327,N146PQ,EWR,MSP,145,1008,11,30,2013-09-11T15:00:00Z
2013,9,11,1128,1129,-1,1346,1400,-14,B6,1211,N613JB,JFK,LAS,282,2248,11,29,2013-09-11T15:00:00Z
2013,9,11,1129,1130,-1,1317,1334,-17,US,1951,N189UW,LGA,CLT,76,544,11,30,2013-09-11T15:00:00Z
2013,9,11,1132,1125,7,1238,1300,-22,WN,1517,N768SW,LGA,BNA,105,764,11,25,2013-09-11T15:00:00Z
2013,9,11,1133,1137,-4,1319,1344,-25,DL,2219,N974DL,LGA,MSP,148,1020,11,37,2013-09-11T15:00:00Z
2013,9,11,1133,1130,3,1305,1311,-6,UA,1638,N24202,EWR,CLE,69,404,11,30,2013-09-11T15:00:00Z
2013,9,11,1137,1145,-8,1335,1400,-25,DL,401,N326NB,EWR,ATL,97,746,11,45,2013-09-11T15:00:00Z
2013,9,11,1141,1145,-4,1424,1456,-32,DL,1174,N337NB,LGA,PBI,146,1035,11,45,2013-09-11T15:00:00Z
2013,9,11,1145,1145,0,1235,1242,-7,EV,3847,N12957,EWR,BDL,29,116,11,45,2013-09-11T15:00:00Z
2013,9,11,1146,1019,87,1329,1218,71,EV,4255,N11191,EWR,CHS,85,628,10,19,2013-09-11T14:00:00Z
2013,9,11,1146,1150,-4,1352,1415,-23,WN,1090,N277WN,LGA,DEN,224,1620,11,50,2013-09-11T15:00:00Z
2013,9,11,1147,1151,-4,1330,1400,-30,EV,4567,N11150,EWR,MCI,145,1092,11,51,2013-09-11T15:00:00Z
2013,9,11,1147,1147,0,1423,1505,-42,UA,1212,N37408,EWR,SFO,318,2565,11,47,2013-09-11T15:00:00Z
2013,9,11,1149,1159,-10,1311,1259,12,B6,1191,N304JB,JFK,ACK,46,199,11,59,2013-09-11T15:00:00Z
2013,9,11,1150,1200,-10,1251,1317,-26,US,2179,N714US,LGA,DCA,41,214,12,0,2013-09-11T16:00:00Z
2013,9,11,1151,1105,46,1243,1215,28,MQ,3230,N521MQ,JFK,DCA,36,213,11,5,2013-09-11T15:00:00Z
2013,9,11,1151,1159,-8,1252,1309,-17,MQ,3386,N848MQ,JFK,DCA,43,213,11,59,2013-09-11T15:00:00Z
2013,9,11,1151,1200,-9,1305,1334,-29,UA,255,N811UA,LGA,ORD,115,733,12,0,2013-09-11T16:00:00Z
2013,9,11,1151,1156,-5,1423,1441,-18,UA,1519,N14115,EWR,MCO,128,937,11,56,2013-09-11T15:00:00Z
2013,9,11,1152,1200,-8,1407,1435,-28,DL,1947,N660DL,LGA,ATL,104,762,12,0,2013-09-11T16:00:00Z
2013,9,11,1152,1200,-8,1447,1515,-28,UA,766,N554UA,JFK,SFO,335,2586,12,0,2013-09-11T16:00:00Z
2013,9,11,1153,1200,-7,1426,1455,-29,AA,3,N319AA,JFK,LAX,305,2475,12,0,2013-09-11T16:00:00Z
2013,9,11,1153,1159,-6,1412,1453,-41,B6,323,N645JB,JFK,LAX,302,2475,11,59,2013-09-11T15:00:00Z
2013,9,11,1153,1200,-7,1246,1311,-25,US,2146,N955UW,LGA,BOS,38,184,12,0,2013-09-11T16:00:00Z
2013,9,11,1154,1204,-10,1355,1423,-28,UA,998,N406UA,EWR,PHX,273,2133,12,4,2013-09-11T16:00:00Z
2013,9,11,1155,1200,-5,1309,1310,-1,WN,295,N422WN,EWR,MDW,112,711,12,0,2013-09-11T16:00:00Z
2013,9,11,1158,1159,-1,1330,1344,-14,MQ,3572,N527MQ,LGA,CLE,64,419,11,59,2013-09-11T15:00:00Z
2013,9,11,1158,1201,-3,1409,1447,-38,UA,1461,N12216,EWR,IAH,169,1400,12,1,2013-09-11T16:00:00Z
2013,9,11,1159,1205,-6,1404,1410,-6,WN,1787,N914WN,EWR,DEN,219,1605,12,5,2013-09-11T16:00:00Z
2013,9,11,1202,1205,-3,1359,1418,-19,UA,1625,N33294,EWR,DEN,211,1605,12,5,2013-09-11T16:00:00Z
2013,9,11,1203,1210,-7,1304,1330,-26,MQ,3461,N522MQ,LGA,BNA,99,764,12,10,2013-09-11T16:00:00Z
2013,9,11,1203,1200,3,1348,1354,-6,US,1978,N543UW,JFK,CLT,79,541,12,0,2013-09-11T16:00:00Z
2013,9,11,1205,1210,-5,1449,1510,-21,UA,1155,N54711,EWR,SNA,322,2434,12,10,2013-09-11T16:00:00Z
2013,9,11,1206,1215,-9,1419,1510,-51,AA,1143,N3BGAA,LGA,DFW,175,1389,12,15,2013-09-11T16:00:00Z
2013,9,11,1210,1215,-5,1343,1405,-22,MQ,3616,N544MQ,LGA,MSP,136,1020,12,15,2013-09-11T16:00:00Z
2013,9,11,1211,1205,6,1325,1350,-25,MQ,3404,N722MQ,LGA,RDU,61,431,12,5,2013-09-11T16:00:00Z
2013,9,11,1213,1221,-8,1316,1328,-12,B6,34,N247JB,JFK,BTV,46,266,12,21,2013-09-11T16:00:00Z
2013,9,11,1214,1215,-1,1440,1440,0,MQ,3658,N501MQ,LGA,ATL,103,762,12,15,2013-09-11T16:00:00Z
2013,9,11,1216,1226,-10,1412,1422,-10,EV,3848,N12567,EWR,CLT,80,529,12,26,2013-09-11T16:00:00Z
2013,9,11,1216,1226,-10,1351,1408,-17,EV,6068,N14907,EWR,CMH,78,463,12,26,2013-09-11T16:00:00Z
2013,9,11,1216,1215,1,1444,1509,-25,DL,1685,N314US,LGA,MCO,127,950,12,15,2013-09-11T16:00:00Z
2013,9,11,1221,1230,-9,1402,1422,-20,EV,4640,N16918,EWR,DAY,76,533,12,30,2013-09-11T16:00:00Z
2013,9,11,1221,1220,1,1350,1355,-5,MQ,3361,N814MQ,JFK,RDU,67,427,12,20,2013-09-11T16:00:00Z
2013,9,11,1222,1224,-2,1325,1336,-11,UA,884,N459UA,EWR,BOS,42,200,12,24,2013-09-11T16:00:00Z
2013,9,11,1224,1229,-5,1344,1347,-3,B6,2502,N284JB,JFK,BUF,57,301,12,29,2013-09-11T16:00:00Z
2013,9,11,1224,1200,24,1335,1313,22,DL,1597,N338NB,JFK,BOS,42,187,12,0,2013-09-11T16:00:00Z
2013,9,11,1226,1215,11,1329,1329,0,EV,3807,N14972,EWR,ORF,47,284,12,15,2013-09-11T16:00:00Z
2013,9,11,1226,1230,-4,1331,1405,-34,AA,329,N584AA,LGA,ORD,109,733,12,30,2013-09-11T16:00:00Z
2013,9,11,1227,1159,28,1512,1514,-2,AA,1256,N3DCAA,LGA,MIA,148,1096,11,59,2013-09-11T15:00:00Z
2013,9,11,1228,1232,-4,1529,1530,-1,B6,1401,N570JB,JFK,FLL,155,1069,12,32,2013-09-11T16:00:00Z
2013,9,11,1229,1238,-9,1319,1354,-35,EV,5132,N712EV,LGA,SYR,36,198,12,38,2013-09-11T16:00:00Z
2013,9,11,1229,1100,89,1428,1329,59,DL,914,N320NB,LGA,DEN,218,1620,11,0,2013-09-11T15:00:00Z
2013,9,11,1236,1240,-4,1501,1520,-19,AA,300,N4XYAA,EWR,DFW,172,1372,12,40,2013-09-11T16:00:00Z
2013,9,11,1239,1240,-1,1411,1439,-28,EV,5067,N612QX,EWR,DTW,79,488,12,40,2013-09-11T16:00:00Z
2013,9,11,1239,1240,-1,1505,1525,-20,WN,4720,N685SW,EWR,HOU,187,1411,12,40,2013-09-11T16:00:00Z
2013,9,11,1240,1247,-7,1528,1535,-7,B6,553,N506JB,JFK,PBI,141,1028,12,47,2013-09-11T16:00:00Z
2013,9,11,1241,1245,-4,1433,1444,-11,DL,1131,N345NW,LGA,DTW,91,502,12,45,2013-09-11T16:00:00Z
2013,9,11,1242,1245,-3,1545,1600,-15,AA,1697,N5BYAA,JFK,MIA,162,1089,12,45,2013-09-11T16:00:00Z
2013,9,11,1242,1240,2,1506,1545,-39,WN,42,N218WN,LGA,HOU,182,1428,12,40,2013-09-11T16:00:00Z
2013,9,11,1242,1246,-4,1444,1514,-30,UA,1605,N31412,EWR,LAS,286,2227,12,46,2013-09-11T16:00:00Z
2013,9,11,1243,1249,-6,1349,1352,-3,B6,1318,N358JB,JFK,BOS,40,187,12,49,2013-09-11T16:00:00Z
2013,9,11,1245,1250,-5,1353,1420,-27,WN,4453,N200WN,LGA,MKE,107,738,12,50,2013-09-11T16:00:00Z
2013,9,11,1248,1256,-8,1437,1521,-44,EV,4682,N14186,EWR,MSY,149,1167,12,56,2013-09-11T16:00:00Z
2013,9,11,1248,1300,-12,1347,1434,-47,UA,687,N843UA,LGA,ORD,109,733,13,0,2013-09-11T17:00:00Z
2013,9,11,1248,1253,-5,1505,1554,-49,UA,1565,N29717,LGA,IAH,183,1416,12,53,2013-09-11T16:00:00Z
2013,9,11,1251,1300,-9,1531,1600,-29,VX,411,N842VA,JFK,LAX,315,2475,13,0,2013-09-11T17:00:00Z
2013,9,11,1251,1300,-9,1408,1409,-1,US,2148,N948UW,LGA,BOS,41,184,13,0,2013-09-11T17:00:00Z
2013,9,11,1252,1259,-7,1428,1507,-39,EV,5207,N750EV,LGA,CLT,74,544,12,59,2013-09-11T16:00:00Z
2013,9,11,1252,1300,-8,1354,1425,-31,WN,201,N756SA,EWR,BNA,103,748,13,0,2013-09-11T17:00:00Z
2013,9,11,1253,1300,-7,1511,1550,-39,AA,1145,N3BYAA,LGA,DFW,176,1389,13,0,2013-09-11T17:00:00Z
2013,9,11,1253,1259,-6,1509,1533,-24,DL,781,N902DE,LGA,ATL,104,762,12,59,2013-09-11T16:00:00Z
2013,9,11,1253,1300,-7,1529,1555,-26,VX,165,N631VA,EWR,LAX,316,2454,13,0,2013-09-11T17:00:00Z
2013,9,11,1254,1250,4,1357,1400,-3,AA,178,N3GBAA,JFK,BOS,40,187,12,50,2013-09-11T16:00:00Z
2013,9,11,1255,1259,-4,1537,1557,-20,DL,1375,N3769L,JFK,SLC,258,1990,12,59,2013-09-11T16:00:00Z
2013,9,11,1255,1300,-5,1357,1430,-33,UA,1734,N17139,EWR,ORD,108,719,13,0,2013-09-11T17:00:00Z
2013,9,11,1256,1259,-3,1438,1501,-23,US,1895,N555AY,LGA,CLT,78,544,12,59,2013-09-11T16:00:00Z
2013,9,11,1256,1300,-4,1402,1415,-13,US,2181,N768US,LGA,DCA,40,214,13,0,2013-09-11T17:00:00Z
2013,9,11,1258,1305,-7,1449,1517,-28,EV,5283,N615QX,LGA,CVG,86,585,13,5,2013-09-11T17:00:00Z
2013,9,11,1258,1305,-7,1414,1438,-24,EV,5378,N713EV,LGA,PIT,55,335,13,5,2013-09-11T17:00:00Z
2013,9,11,1301,1253,8,1356,1413,-17,EV,6054,N14543,EWR,IAD,39,212,12,53,2013-09-11T16:00:00Z
2013,9,11,1303,1300,3,1459,1521,-22,EV,5148,N232PQ,EWR,ATL,99,746,13,0,2013-09-11T17:00:00Z
2013,9,11,1304,1305,-1,1617,1610,7,UA,1158,N15710,EWR,MIA,158,1085,13,5,2013-09-11T17:00:00Z
2013,9,11,1304,1300,4,1535,1554,-19,UA,1592,N34137,EWR,MCO,126,937,13,0,2013-09-11T17:00:00Z
2013,9,11,1307,1310,-3,1424,1429,-5,EV,5797,N14952,EWR,RIC,56,277,13,10,2013-09-11T17:00:00Z
2013,9,11,1311,1247,24,1556,1605,-9,UA,1294,N37290,EWR,SFO,326,2565,12,47,2013-09-11T16:00:00Z
2013,9,11,1311,1315,-4,1440,1505,-25,US,2095,N117UW,EWR,CLT,75,529,13,15,2013-09-11T17:00:00Z
2013,9,11,1312,1316,-4,1454,1514,-20,EV,4381,N13979,EWR,DTW,82,488,13,16,2013-09-11T17:00:00Z
2013,9,11,1312,1315,-3,1449,1516,-27,EV,5615,N744EV,LGA,CMH,74,479,13,15,2013-09-11T17:00:00Z
2013,9,11,1312,1310,2,1527,1535,-8,FL,348,N896AT,LGA,ATL,105,762,13,10,2013-09-11T17:00:00Z
2013,9,11,1313,1256,17,1424,1420,4,EV,4104,N17560,EWR,BNA,105,748,12,56,2013-09-11T16:00:00Z
2013,9,11,1314,1312,2,1628,1624,4,B6,1639,N561JB,LGA,RSW,159,1080,13,12,2013-09-11T17:00:00Z
2013,9,11,1314,1300,14,1501,1450,11,MQ,3388,N724MQ,LGA,CMH,75,479,13,0,2013-09-11T17:00:00Z
2013,9,11,1321,1325,-4,1505,1528,-23,EV,4471,N11113,EWR,MSP,144,1008,13,25,2013-09-11T17:00:00Z
2013,9,11,1321,1329,-8,1509,1509,0,AA,331,N202AA,LGA,ORD,114,733,13,29,2013-09-11T17:00:00Z
2013,9,11,1321,1329,-8,1501,1529,-28,MQ,3340,N806MQ,LGA,DTW,84,502,13,29,2013-09-11T17:00:00Z
2013,9,11,1321,1325,-4,1558,1615,-17,UA,1054,N18119,EWR,LAX,312,2454,13,25,2013-09-11T17:00:00Z
2013,9,11,1322,1325,-3,1613,1630,-17,UA,295,N487UA,EWR,FLL,150,1065,13,25,2013-09-11T17:00:00Z
